text,pos,neg
my sinuses had to contend with two painful landings rather than one,0.0,1.0
why do airlines change ticket prices in the middle of the day,0.0,1.0
delayed again youre killing me late flightly,0.0,1.0
love imagine dragons  so much i eould die if i got tickets,1.0,0.0
i wannaa go to the vegas show so bad id doo anything destinationdragons,0.0,0.0
i love imagine dragons o flipping much,1.0,0.0
i would love to go to the atlanta show,1.0,0.0
i would do anything for tickets to the vegas anything i love imagine dragons so much,1.0,0.0
another delay wow,0.0,1.0
i dont want to be too whiny we accommodated several passengers whose earlier flight was cancelled flightled our flight was very long,0.0,1.0
this would be an awesome experience destinationdragons,1.0,0.0
hi i  your company and fly all the time i was wondering if you could please share this link amp read httptcolo6lghpcdu,1.0,0.0
yes how about destinationdragons in san diego,0.0,0.0
i cant begin to tell you how slow my planes wifi is i cant even pull up an email  what am i paying 8 for,0.0,1.0
do we get to pick which  show destinationdragons,0.0,0.0
betsy is the besty gettin stuck at las might not be bad for mostbut i want home homewardbound betsy besty thankyou,0.0,1.0
we should be landing at ric right now,0.0,1.0
i love ya but your bringin me down an hour late flight leaving and now weve been sitting in the runway for 20 min  fail,0.0,1.0
i have never been mor e disappointed in a company,0.0,1.0
just picked up my bag at seatac all the clothes are soaking wet bagawim httptcongxal9oml6,0.0,1.0
would be cool if the best airlines company hooked me up with  tickets for vegas,1.0,0.0
appreciate the reply,1.0,0.0
can you help me out with tickets to the vegas event i would be so stoked,0.0,0.0
i notice that there are separate buttons for guitar and actual music in this pic some bands should take note of this,0.0,0.0
give me tickets to atlanta i would do anything  anything,0.0,0.0
offering us absolutely nothing for our troubles either blames the,0.0,1.0
link doesnt work,0.0,1.0
just realized my luv voucher expired today  any chance of getting some luv with an extension please veryloyalcustomer,0.0,0.0
itd be nice if i could get an answer,0.0,1.0
after 4 hours of delays you did make a nice offer for rescheduling me the next day but,0.0,1.0
a nice trip back home after a looong vaca  httptco9trvfncedl,1.0,0.0
paid for in flight wifi from austin to san diego  wasnt useable  possible to get a refund conf 8x7xvm,0.0,1.0
it was the usually excellent swa flight,1.0,0.0
you know i you but trying my patience  had easier cheaper ways from tpa to pdx but stuck w u turned my 3 hrs in mci to 6,0.0,1.0
i figured the streaming wouldnt work per the tos but just the  site is taking longer than 5 minutes to load,0.0,1.0
now we have to wait,0.0,1.0
because your gate attendant let someone board whose boarding pass kept reading invalid this messed up the passenger log,0.0,1.0
your android wifi experience is terrible 8 is a ripoff i cant get to  or mrn for  budweiserduels,0.0,1.0
dear swa,0.0,1.0
seems like you could make more money by opening up seats on a more desirable flight,0.0,0.0
jason 108639 at gate 3 in san made my afternoon southwestairlines stellarservice thanks,1.0,0.0
thanks for adding straight flights from columbus to oakland,1.0,0.0
i look forward to those direct flights to california to see my family more often thank you  byebyeusairline,1.0,0.0
where is the great customer service i have come to knowexpect you luv dropped by eb check in and no help in sight,0.0,1.0
why cant you help me after you made mistake and dropped my early bird check in on your end  where is the luv,0.0,1.0
i have a roundtrip ticket now and i need to change one leg of the trip to a nearby airport  not possible via website,0.0,0.0
please do something about the speed of your wifi connections on your planes  it might as well be nonexistent,0.0,1.0
your crew on 4028 tonight was outstanding god bless them and the medically trained passengers on board,1.0,0.0
weather seriously cannot even be the only excuse at this point because it was awful service in the summer too over it,0.0,1.0
is seriously the worst i dont remember the last time i or someone i knew had a flight that wasnt delayed  cancelled flightled  etc,0.0,1.0
is there any way to get entry to the las vegas event to see  perform destinationdragons,0.0,0.0
the crew of swa 4007 a high five from this av8b guy for its nice xw landing into  nicely done,1.0,0.0
why do you charge so much moving from a full flight to an earlier flight with seats available  doesnt make sense to me,0.0,1.0
and now no wifi come on,0.0,1.0
on brd nowfrustrated we go 2 buf not rocif tld flt was gng 2b held earlier would not be a messcng bk unable due to overbk,0.0,1.0
have to be honest,1.0,0.0
making miracles again the customer service department gave me by far one of the friendliest phone calls ever wheelsup,1.0,0.0
already signed up  thanks  looking forward to trying the southwest experience,1.0,0.0
good to know perhaps it was execution then,0.0,0.0
love how you hold flight 2851 in phx for late flight passengers and make us all over an hour late flight great job,0.0,1.0
i tried to return to orig booked flt told overbookedgng to diff destfeel like we were switched on purpose bec of overbook,0.0,1.0
you are forgiven most loved customer,1.0,0.0
do we have a time estimate for our luggage well be sure to fill out your survey,0.0,1.0
you only hear about the bad things flying the last to weekends,1.0,0.0
sorry to spam,1.0,0.0
can you please dm me i have a question for you,0.0,0.0
done0,0.0,0.0
lets chat about flights to and from bwi and the carolina area can a girl get break ive had to resort to usair  2 a day,0.0,1.0
thanks for making new direct flight to san francisco,1.0,0.0
the crew of 4649 has been great to us today traveling from ft lauderdale to louisville with 2 kids 7 and under thanks,1.0,0.0
will you please work out a contract with  to offer service there,0.0,0.0
please reply to my dm,0.0,0.0
youre going to compensate us for the two plane changes in atlanta right,0.0,0.0
next up enforcing your boarding procedure,0.0,1.0
roger wilco,0.0,1.0
how do i enter passport information on an existing reservation before check in,0.0,0.0
any way you can help with entry to vegas event my boyfriend amp i have been  fans since 2009 they are awesome,0.0,0.0
nvm,1.0,0.0
to the rescue sundown in chicago next stop san antonio httptcorqbpmwettq,0.0,0.0
yall say flt 4200 is on time,0.0,1.0
did yall get rid of the austin to cabo flights all together theres zero nonstop in aug and sept,0.0,1.0
looking forward to the beats music available on my flight today thats pretty cool,1.0,0.0
has some of the best airfare prices gotta luv them,1.0,0.0
my flt was delayed,0.0,1.0
i didnt say anything about patience,0.0,1.0
flight  317,0.0,1.0
iphone app adds passbook support airlines travel httptcoljzdthd9bv,0.0,0.0
do you have any tickets to the atlanta show i would love to go with my sister,0.0,0.0
thanks for the opportunity,1.0,0.0
dont ever tweet me again,0.0,1.0
problem is,0.0,1.0
might be the worst airline ever,0.0,1.0
truly the best in customerservice  if something goes wrong,1.0,0.0
you are the easiest airline to deal with i loveeee you so much,1.0,0.0
my 11am was canned i empathize but i think your team has lost the right to be capitalized its a lowercase team day,0.0,1.0
yes please,0.0,0.0
oopsno functioning bathrooms on a fairly full flight  hope everyone on 702 from new york can hold it  me included,0.0,1.0
im excited too,1.0,0.0
please help me and my best friend get tickets to destinationdragons we have so much to thank them for,0.0,0.0
is there any way me amp my best friend could get tickets to destinationdragons  they mean everything in the world to us,0.0,0.0
and i became best friends bcuz of  is there any other way,0.0,0.0
me amp  are best friends because of  any chance we could get tickets to destinationdragons,1.0,0.0
thank you  you guys,1.0,0.0
my trip is a month awaywhy do you consider it around the corner is that a setting i can change,0.0,1.0
ceo gary kelly,0.0,0.0
any site   gmail,0.0,0.0
ceo gary kelly,1.0,0.0
i tried again with your inflight wifi fail,0.0,1.0
flight booking problems all my late flight summer travel did the auscun direct flight disappear,0.0,1.0
thank you i finally made it to my destination,1.0,0.0
luvin me some flights today dont change  and please add paypal as payment option,1.0,0.0
presceo gary kelly at therofo addressing 2000 of his bwi based employees  httptcooi32uq2ttz,0.0,0.0
youre killing me always delayed from sandiego to sf ugh,0.0,1.0
when can i start flight booking problems for next years super bowl time help,0.0,0.0
will you ever have a nonstop from sjc to bna well take sfo or oak too pleaseeeeee thank you,0.0,0.0
almost bumped me off my flight to hrl when i was 20 minutes early then your staff was rude when i asked what was the problem,0.0,1.0
experiencing the worst customer service ever currently waited for cs rep,0.0,1.0
makes flying for  fun flight crew just led the plane in singing happy birthday to one of our guys luvintheair,1.0,0.0
thank you please follow and i will send,0.0,0.0
i just received your birthday card  it was amazing and made me smile with joy  nice videos  thanks,1.0,0.0
thanks   heartlanta,1.0,0.0
any idea if there will be any spring sales soon for travel from late flight august to early september going from pa to lax,0.0,0.0
thanks for the b day concert i watched them all and noticed the fist bumphigh five at the end of the rock version,1.0,0.0
why doesnt your terminal b in lga have precheck makes me want to never fly your airline,0.0,1.0
just announced nonstop flights to dallas from columbus well next time  best youll have less time airport hopin,0.0,0.0
my boyfriend and i have loved  since 2009 amp it would be so awesome to go to vegas event any way you can help,1.0,0.0
reviewing your oversize policy hardcase golfbags are free if under weight how do we add guitars and instruments to the list,0.0,1.0
you could have just said we dont know,0.0,1.0
why cant i find a cheap flight from dc to st louis the prices went up like crazy for april weekends,0.0,1.0
cant dm you without you following me,0.0,1.0
ifthe80sneverstopped,0.0,0.0
4467 and 152 on 225 and 503 and 25 on 226th,0.0,0.0
do yall know when the new routes from hou to aruba amp puerto vallarta will be available,0.0,0.0
pwm direct to orlando on saturdays,0.0,1.0
yes i can but you guys should get your act together,0.0,1.0
unable to check in my flight it says my itinerary is ineligible for checkin online go to counter very inconvenient,0.0,1.0
wow some things are better forgotten,0.0,0.0
thank you great tool,1.0,0.0
you should know the crew today on flight 1071 aus to pdx was awesome swa,1.0,0.0
thanks a lot for sending a special deal with  getting screwed is the best when on vacation sarcasm get new partners,0.0,1.0
for your loyal alist customers it should be easier to get help and bring resolution to issues with your rewards program,0.0,1.0
no one has answersno one can help there is always a different story to why my and my fiancee cant be helped,0.0,1.0
dont worry,0.0,0.0
yes please train your customer service agents with correct protocol i should not be receiving different 411 evrytime i call,0.0,1.0
never got any notification that flight 955 was cancelled flighted today correct phone  and email on file not a happy customer,0.0,1.0
i was just sitting here talking at a tech conference about how awesome you guys are and this rolled across luv you guys lol,1.0,0.0
do you have any flights from nasbwi ton march 23,0.0,0.0
for my travel i see bz class and get away are sld out anytime is available  how do i know how many anytime are available,0.0,0.0
thanks i get that it looks like all bwisjd services stops after aug 7 is that the case i cant find one date with flights,0.0,0.0
can i get some luv with a fallow,0.0,0.0
thanks for your attention,1.0,0.0
do you have a pair of tickets to the  show in atlanta id love to go destinationdragons,0.0,0.0
suggestion shades on the windows  so travelers wont have to watch ur luggage handlers throwing their bags around,0.0,1.0
please help me get tickets to the  club show in atlanta destinationdragons,0.0,0.0
do you perhaps have a pair to the atlanta show prettyplease,0.0,0.0
your alist program is a complete joke your company does not value loyal customerstime to look for another goto airliner,0.0,1.0
whats with the pricing cache about to book a flight,0.0,1.0
destinationdragons any tix to spare i wanna go see the show on friday in la with my friend,0.0,0.0
alist pref credit card holder called exclusive  and hung up after on hold for 14 min what gives,0.0,1.0
destinationdragons  im a huge fan i would love tix to your show,1.0,0.0
following my bad,0.0,0.0
is your bwisjd service seasonal wasnt part of extension called intl desk they didnt know want to fly in sept on sat,0.0,1.0
scott is the best thank yo from the bottom of my heartdestinationdragons with friends in la  see u friday,1.0,0.0
why must the 445pm nonstop bosbna flight stop running after august 7,0.0,0.0
now flying non stop cmhoak has me daydreaming about a trip to the bayespecially in this weather ohioprobz,1.0,0.0
3 flights yesterday no treats but nuts and pretzels also no origami in the magazine new policies oldpolicieswaybetter,0.0,1.0
is awful they have lost my bag and arent providing any info this is day 3 and nothing worstairlineever,0.0,1.0
if this flight is cancelled flighted or delayed any further i expect full compensation for my park ticket,0.0,1.0
yeehaw you found us another plane  thx for listening to me vent,1.0,0.0
there is a good chance myself nor anyone else in this airport will ever be flight booking problems southwest again,0.0,1.0
and your costumer service representative lied to me and ensured me the plane would be leaving by 330 its scheduled for 455,0.0,1.0
not to mention i now have to sit in the airport for 4 hours youve ruined my trip i am not happy and want compensation,0.0,1.0
you need to get your act together you new this morning at 830 our plane was malfunctioning yet ive been delayed 3 times,0.0,1.0
report was filed but would like to support some active searching  feels pretty passive now  info on computer is precious,0.0,1.0
surprise surprise more delays seems to be the norm  broken down equipment,0.0,1.0
this is unbelievable thank you so much destinationdragons,1.0,0.0
amazing cs today by sw thank you so very much this is the reason we fly you southwest,1.0,0.0
is the best airline out there no one is better than them onelove southwest bestairline,1.0,0.0
great cabin and flight crew this morning on 578 a great smile and happy staff are signs of a happy company thanks,1.0,0.0
thank you for always going above and beyond with your customer service favoriteairline luvforsw southwestair,1.0,0.0
yes can do,0.0,0.0
why doesnt mean tsa precheck show up on my mobile boarding pass my ktn is linked to my account,0.0,1.0
great news for  today finally,1.0,0.0
no flights to hrl  is this a limited route,0.0,1.0
is really stepping up their service httptcovqtyza6mzu,1.0,0.0
this inflight wifi is the absolute worst id be willing to have paid double for dialup speeds  flight7,0.0,1.0
are there any flights from msp to hrl in march im looking at 319323,0.0,0.0
yes i know that also noticed you offer a list boarding after a60 so your programs are too popular,0.0,1.0
i pay for a service to be delivered whether or not it is your fault shouldnt there be some sort of compensation,0.0,1.0
a little surprised my early bird got me b15 from den to kc just now worst ive had whats up,0.0,1.0
again,1.0,0.0
i owe you an apology my tweet was out of frustration,1.0,0.0
wouldnt it be awesome for my first time flying to be destinationdragons,0.0,0.0
just booked trip to cancun no baggage feesbut need to have more flight time options,1.0,0.0
thank you bringbacktheluvtordu miami directflights,1.0,0.0
i can easily get to the atlanta show,0.0,0.0
adding direct flights from columbus to oakland,0.0,0.0
that would be great thank you ill send it over when you follow,1.0,0.0
boarding passes now compatible with iphone passbook,0.0,0.0
i already follow you and cant dm because u need to follow me back,0.0,1.0
my dm wont go through but it is 261633561838 please let me know if you need anything else,0.0,0.0
can someone rebook me please direct message me,0.0,0.0
rude gate agent wholly unacceptable to us amp other passengers think this will be our last time on sw,0.0,1.0
having trouble reflight booking problems a cancelled flighted flight no one picking up phones and your site isnt working,0.0,1.0
love sw forever,1.0,0.0
please hire an efficiency consultant to manage your phx baggage checkin way to many open kiosks with 100s of ppl waiting,0.0,1.0
question all  when will i receive my yearly bonus point accumulation i think its around now but not sure  thanks,0.0,0.0
im flying on one right this minute,0.0,0.0
sw rocks,1.0,0.0
congrats,1.0,0.0
well deserved,1.0,0.0
please please please choose me to go see    destinationdragons,0.0,0.0
i always tell everyone to fly southwest congratulations,1.0,0.0
friendliest employees,1.0,0.0
i got a phishing email claiming to be from southwest i can forward to you if youd like to investigate,0.0,0.0
unfortunately no,0.0,0.0
every flight flown by me personallyabout two round trips per month is full still hard to believe fly 8 hours thru atlno,0.0,1.0
superb choice  swa i am a raving fan they even take stress out of weatherrelate flightd glitches  custexp,1.0,0.0
has 22 employees on social care team,0.0,0.0
listening center is open seating just like on their planes ragandisney,1.0,0.0
double up with this comment phl to anywhere south florida is gone gone gone hello us air,0.0,1.0
i dont like the new schedule no more nonstops from phl to fll or pbi we are not free to move between those cities sad,0.0,1.0
incredibly frustrating i emailed but still havent received a response,0.0,1.0
i paid for inflight wifi only for it not to work download speed was 021mbps amp i ended up watching the free tv instead,0.0,1.0
sure can just a second,0.0,0.0
oh my god thank you so much i just sent you a dm,1.0,0.0
i wish i wouldve known so i couldve slept 2 hours more and let my friend know not to wait for me after she lands,0.0,1.0
thank you for the prompt response i will email late flightr today,1.0,0.0
thanks to,1.0,0.0
congratulations,0.0,0.0
is there any chance i could get tickets to the destinationdragons show in vegas ive been a huge fan for years pretty please,0.0,0.0
love u southwest youve always been helpful when i traveled a lot wmy son,1.0,0.0
love flying southwest best flight attendants ever,1.0,0.0
nothing express about your express bag drop at phoenix sky harbor,0.0,1.0
is it possible to book a refundable trip willing to pay extra this would be for a domestic round trip flight,0.0,0.0
used to exclusively fly sw,0.0,1.0
would you be willing to help me surprise my bestfriend with tickets to go see  destinationdragons gracias,0.0,0.0
mac computer left on bwi to la flight on 14th  reward for recovery info important to ownerhelp passengers honesty,0.0,0.0
i do like your airlines,1.0,0.0
hi guys good morning how are you doing,1.0,0.0
is there an email address i can send some thoughts to this experience was really not good amp i have some feedback,0.0,1.0
southwest is definitely my favorite airline to fly d,1.0,0.0
congratulations,1.0,0.0
great my flight is delayed three hours now my friend has to wait for me at the airport for hours on her birthday,0.0,1.0
guess where ashley is shes doing a great job presenting ragandisney httptco5znmwxdi9u,1.0,0.0
using social business roadmap to develop intelligent path to embed social across enterprise ragandisney,0.0,0.0
adds new direct flights from columbus to oakland amp boston starting august 2015 cmh oak bos,0.0,0.0
is there anyway to pay more to get priority boarding a 115,0.0,0.0
birthday is the 24th and hes not seeing imagine dragons at destinationdragons,0.0,1.0
thank you for integrating with passbook on ios,1.0,0.0
is my friend lucky enough to see destinationdragons live on his birthday hes been a fan for years,0.0,1.0
ive been a fan of imagine dragons since 2012 and theyre my fave band and destinationdragons is during my bday can i get tix,0.0,0.0
whats up with flight 4464 ft myers to milwaukee,0.0,0.0
my birthday is during destinationdragons could i get tix httptco07xhcacjax,0.0,0.0
please bring back rdu to fll direct route  i noticed it is missing starting in late flight august  the flights are always packed,0.0,0.0
when you enter every contest for destinationdragons and lose,0.0,1.0
is main supporter of play where jesus is portrayed as homosexual partner of judas and who performs a gay wedding boycott,0.0,1.0
hi do you know why wn4287 is already delayed until 935pm tonight thanks,0.0,0.0
youre giving everyone tix for destinationdragons except for me and its during my birthday,0.0,1.0
my birthday is during destinationdragons and im a huge fan anyway i can get tickets,1.0,0.0
thanks to the agent boarding 1137,1.0,0.0
i sent you my conf number yesterday,0.0,1.0
iphone app now has passbook support whoot its the little things in life,1.0,0.0
thanks will do,0.0,0.0
if you read my tweet it is a gap in process for folks that take multiple flights in one day,0.0,0.0
do you know where my plane is coming from  im on sw flight 4464 from rsw to mke,0.0,0.0
why the delay on flight 423 bdl to mco need to get to florida for the amp races in daytona,0.0,1.0
aww thanks other than that,1.0,0.0
learn how to give folks on multiple flights the same day boarding position at least if you cant give them  boarding passes,0.0,1.0
were here at mco thanks,1.0,0.0
schedule is open through the end of october,0.0,0.0
the new logo is going to look amazing on the airplanes,1.0,0.0
i am now a rapids rewards member lovetotravel chaching,0.0,0.0
okay just signed up,0.0,0.0
whens the next deal going to happen a poor college student is trying to fly to orlando instead of drive in august lol,0.0,0.0
i appreciate the reply rt   were so sorry to keep you waiting,1.0,0.0
booked our flights this morning cant wait to move about the country,0.0,0.0
i love you guys had to take a few other airlines this weekmakes me love and appreciate yall so much more onlywaytofly,1.0,0.0
im getting leathery from the heat on 4251 before i even get to vegas,0.0,1.0
my first flight ever and flight 4251 is already having technical issues faaaannntastic,0.0,1.0
trying to get to mexico in september how about affordable nonstop flights,0.0,0.0
how it feels on flight 4251 httptcojm8gq1kgrf,0.0,1.0
i think me and my group could use some nice cold drinks once we get in the airwe are all over 21,0.0,0.0
stuck on 4251 with the heat blasting to try and thaw the water lines kinda disappointed for my first flight as a rr member,0.0,1.0
love how friendly your staff is when asking for updates on delayed flights causing missed connections horribleattitudes,0.0,1.0
dm sent thanks so much for responding your response was so timely,1.0,0.0
hates guitar players chgd for oversize and extra bag on my acoustic guitar epic fail,0.0,1.0
are passengers automatically rebooked on other flights if original is cancelled flighted for weather etc,0.0,0.0
thank you for having flights going out of nashville you guys rock disneyprincesshalfmarathon girlsweekend bffs,1.0,0.0
flt 463 san jose,0.0,1.0
thx ops agt rich westagard n flight att nancy  den airportheld flight 1027 n even saved seat 4 bus select customersfirst,1.0,0.0
yall the real mvp with these prices,1.0,0.0
ugh kicking myself for missing out on destinationdragons i need some  back in my life  httptcosbehi46bmk,0.0,0.0
is there any chance i can get tickets for the vegas stop i missed my chance to enter the contest but i love id to death,0.0,0.0
any chance the flight i just took can count for 3 i mean,0.0,0.0
so i saw the promo for alist when i was on a plane this monday i fly two more times in the qualification period 12,0.0,0.0
hilarious flight attendants on vegas to detroit tonight httptconw7vx7dgmf,0.0,0.0
i spoke to soon my bag was lost,0.0,1.0
about time mobileboarding is a must,0.0,0.0
love bridesmaid dancing cant wait for you to fly into puerto vallarta and kick united ass,1.0,0.0
it takes 135 hours to fly from chicago to beijing on united,0.0,0.0
i  you the only airline that understands us military families and our unpredictable changes pound it,1.0,0.0
can i get tiks for destinationdragons omg id love to plz im dying,1.0,0.0
humor aside,0.0,1.0
weve been sitting at the gate for two hours waiting for bags to be loaded im telling herb,0.0,1.0
my pr class would luv to know whos in charge of your twitter how many people write your tweets gracias,0.0,0.0
if you are giving tix to destinationdragons show would appreciate one or two for laflying from phl to lax on friday,0.0,0.0
any chance i can get tix for   i have been tweeting since january 26 about it destinationdragons,0.0,0.0
only 1 guest needs to change a flight on a reservation of 2 how can i do it i need this to happen say it canplease help,0.0,0.0
inflight entertainment  tonight a willie nelson impersonator sang for the passengers peanutsandtoons httptcokcddod7uff,0.0,0.0
had a very rude gate agent at bwi tonight gate b8 after a 65hr delay for flight 1172 i think a little training is in order,0.0,1.0
looking forward to using passbook when i fly   in a few weeks,1.0,0.0
heard you are saving 30k a year on fuel not carrying around those skymalls ripskymall,0.0,0.0
if a passngr requires wheelchair to gt on plane then sits in an exit row,0.0,0.0
so there were 134 earlybird checkins,0.0,0.0
fantastic thank you,1.0,0.0
sat on a plane for 2 hrs on 215 then we finally took off,0.0,1.0
great flight from phoenix to dallas tonightgreat service and on time makes  very happy httptcotkvcmhbpim,1.0,0.0
flight cancelled flighted tonight and was told i wont receive a travel voucher for the inconvenience is that really your policy,0.0,1.0
you guys are so clever  httptcoqn5odugfqk,1.0,0.0
i fly swa a lot  always purchase eb and never past a30 rethinking the swa process  very misleading,0.0,1.0
amazing view on the approach to lax tonight httptcoa68d5fulmh,1.0,0.0
today you sporadically changed my flight departure 5 times amp left two hours late flight uncharacteristic of u httptcotxhyj40llg,0.0,1.0
do new flights come out at midnight,0.0,0.0
looks like on february 19,0.0,0.0
yes  with extra 77 i wonder what are you going yo loose,0.0,1.0
do you have all winners for  destinationdragons,0.0,0.0
have a flight from oakland to sna at 730,0.0,1.0
i had to travel to savannah,0.0,0.0
could care more about their customer,0.0,1.0
so i am flying chicagolaxphx just to go spotting at lax and phx airports,0.0,0.0
thanks for replying,1.0,0.0
i am going to stop flying with you  delays everytime  this time due to paperwork,0.0,1.0
thnx hopefully its just on the nxt flight up ive got 3 shows this wknd worst case ill just turn my sweatshirt inside out,0.0,1.0
thanks for taking it up a notch leinenkugels craftbeer goodflight  norfolk httptcotgsljjn6g0,1.0,0.0
i cant look up my confirmation number at the moment on mobile the email is no longer in my inbox,0.0,0.0
i receive bad customer service and ended up spending several hundred dollars to accommodate my family during each cxl flight,0.0,1.0
thank u for not leaving me,1.0,0.0
it keeps saying that mobile boarding passes are unavailable despite having checked in and everything,0.0,1.0
thanks so much for making my night  cannot wait for my trip next week httptconbz45jcd1r,1.0,0.0
your app isnt working and i take off in like two hours help,0.0,1.0
why cant you take me to knoxville yall are my fav help,0.0,1.0
any info on destinationdragons  me amp  need to know,0.0,0.0
filing it now thank you for your response,1.0,0.0
destinationdragons any word on winners of contest any chance for tix for the provo destinationdragons show fingers crossed,0.0,0.0
i will be writing in about the service via email my company also transports well over 100 clients monthly via sw,0.0,0.0
one heck of an airline httptcocyoonzftdc,1.0,0.0
thanks   it is good to air on the side of caution,0.0,0.0
i understand weather is not your fault,0.0,1.0
yay and are dependents with id wife children eligible to use this discount too how do you use it over the phoneinperson,0.0,0.0
my flight was 952,0.0,1.0
woohoo that just made my day i looked and just couldnt find that,1.0,0.0
doesnt even have gluten free peanuts whyyy me,0.0,1.0
when will dates to fly go past august 7 2015,0.0,0.0
just had a great flight 4223 with damion he was the best damionflight4223,1.0,0.0
please update your website,0.0,1.0
yo    give  their plane back  theyre mad amp threatening to take away my companion pass luv,0.0,0.0
this is everything now,0.0,1.0
where was the inclement weather other flights left dca today and this plane appeared to be coming from aus,0.0,1.0
whoa thanks and thats what i wanted to hear early flight coming up thanks for the reply,1.0,0.0
working on a piece about military discounts and am hearing you offer one can you give me specifics and confirm thank you,0.0,0.0
did they pick someone for destination dragons,0.0,0.0
do you anticipate any cancelled flightlations for flights out of nashville tomorrow thank you,0.0,0.0
thx  fingers crossed they are found,1.0,0.0
do you have any info about when destinationdragons winners will be announced me amp my best friend are hoping to win thanks,0.0,0.0
so far so good httptco16c9ex79rk,1.0,0.0
just dmed you guys,0.0,0.0
i was all,0.0,1.0
id love to hear them live at   this saturday destinationdragons,1.0,0.0
thats why i fly yall,1.0,0.0
k but who won destination dragons,0.0,0.0
well timed tweet,1.0,0.0
it took ages for one snapchat story to load one one i will demolish you,0.0,1.0
i dunno my travel information like what,0.0,0.0
lost my sunglasses amp case on a flight 3933 last night  is there a lost amp found,0.0,1.0
snapchat,0.0,0.0
your wifi is shit fix that up before i jump out of the closest bloody fucking emergency exit,0.0,1.0
we need help changing a name on a company reservationwe tried calling customer relations but there is a busy signal,0.0,1.0
alas,0.0,1.0
will do heart flying,0.0,0.0
i am trying to book another flight and apply my credits that i had from another flight but i cant find them,0.0,1.0
so frustrated with my experience with southwest 18 hours trapped in denver bc of mechanical problems worstcustomerservice,0.0,1.0
awesome thank you,1.0,0.0
weve now lost a whole day of our honeymoon very disappointed and frustrated with everything,0.0,1.0
we have to stay in chicago overnight and meet up with our bags there i hope they stay put and dont get put on a flight,0.0,1.0
luckily,1.0,0.0
are bicycles that the 62,0.0,1.0
is there a way to dm you,0.0,0.0
was wondering is there a reason why customer service is so busy been on hold past few days for many hours no answer help plz,0.0,1.0
open more kiosks at,0.0,1.0
pit gate a1 big shout out to the lady trying to track him down,1.0,0.0
i just had a great experience with your customer service team thank you luvsw alist,1.0,0.0
is there a way to know who checked my bag on the curb she was awesome and want to be sure she gets a high five,1.0,0.0
yall still fly in the cold right,0.0,0.0
pls help me get this resolved amp reimbursement made  gracias,0.0,1.0
alist preferred line phone wait was 15 minutes i hung up,0.0,1.0
how do i stop getting credit card apps i already have a card,0.0,1.0
thank you for handling this for me glad southwest cares about what its flyers think,1.0,0.0
bingo  thank you for bringing this to our attention well be happy to reach out to noah so we can make this right mr,1.0,0.0
oops,0.0,0.0
how come on mobile i cant proceed wo entering a postcode at purchase im from ireland and i dont have a postcode just,0.0,0.0
tsa pre isnt showing up on my boarding passes and ive followed all of the steps please help,0.0,1.0
i would but you need to follow me first,0.0,0.0
im not sure i did the messaging part right please let me know if you received it,0.0,0.0
loveluv the addition of the passbook option,1.0,0.0
thanks for the follow up so glad to get my bag back,1.0,0.0
denver to phoenix,0.0,0.0
is your companion pass broken today,0.0,0.0
if you guys fuck this up again  i will never forgive you,0.0,1.0
im smashed into a window by the giant guest sitting next to me 4386 no way this guy should have been given 1 seat,0.0,1.0
im miserable on your orlando to vegas nonstop right now how big must a guest be for u to require 2 seats  im in 1a btw,0.0,1.0
amazing service by your sw stewardesses from den to cun and from cun to atl and atl to lax thank u,1.0,0.0
ftw  hope theyll sing us a song on our flight to phoenix today  terminal 2 humphrey httpstcomavigetbbw,0.0,0.0
did you pick the winners for the destinationdragons  87yearslate flightr maybeijustlost whyyounoloveme,0.0,0.0
lol im sorry im just seeing this now but lauren oh my god ahhhh,1.0,0.0
bad weather and multiple cancelled flighted flights has us all scared  noted for next time,0.0,1.0
good to know now  three sets of travelers in just 20 mins standing here waiting for mins to pass by,0.0,1.0
once or twice a year hard to get vacation time from work sometimes but love flying with you guys,1.0,0.0
just gave me tickets to see   at  on saturday i cant even right now haha thank you,1.0,0.0
doesnt want to deal with me,0.0,1.0
so i guess you can get to the airport too early  need to wait 10mins to checkin really,0.0,1.0
we share that value in common,1.0,0.0
is the 1,0.0,0.0
ok we will thank you,1.0,0.0
8fkqw is the conf  thanks for the reply,0.0,0.0
times change,0.0,0.0
worstthingever 2days late flightr our lost bag was fedexed somewhere do you know where cause we dont amp it was delivered somewhere,0.0,1.0
app updated with passbook support httptcowrwqrublps via,0.0,0.0
how do i know that my information is not found on other peoples account  i can see someone elses reservation,0.0,1.0
i dont have a conference number  i spoke with courtney in texas and david before that they finally fixed mine after an hour,0.0,1.0
any possible chance of swa bringing back service between lgabwi it would make it much easier to connect to the west coast,0.0,0.0
please expedite missing bag claim 3526665682 thanks,0.0,0.0
is there anything i can do to get tickets for  at  it would mean so much to me destinationdragons,0.0,0.0
when does the new schedule open that takes us past 1031,0.0,0.0
customer service said it was a known problem that they were using same confirmation numbers for domestic and international,0.0,1.0
looks like my 1 yr anni trip has been replaced w someones itinerary worried abt who can c my flight httptcobape6rumne,0.0,1.0
go south everyone,0.0,0.0
why would i want to when the last time i did,0.0,1.0
thanks for the follow up  i appreciate it,1.0,0.0
arrived in san juan early thanks for a great flight luv u,1.0,0.0
